textual_unit,conceptual_item,use_number
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proposition_27,https://www.foom.com/core#relation_instance__are_alternate_angle__angle_,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#relation_instance__falls_on_straight_line__straight_line_,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#relation_instance__are_parallel_straight_line__straight_line_,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#concept__are_alternate,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#concept__falls_on,1
https://www.foom.com/core#proposition_27,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__angle,6
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__straight_line,5
https://www.foom.com/core#proposition_28,https://www.foom.com/core#operation_instance__sum_angle__angle___angle,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__is_opposite_to_angle__angle_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__is_on_the_same_part_angle__angle__straight_line_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__is_internal_angle__straight_line_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__is_external_angle__straight_line_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__falls_on_straight_line__straight_line_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__equals_angle__right_angle_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#relation_instance__are_parallel_straight_line__straight_line_,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__is_opposite_to,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__is_on_the_same_part,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__is_internal,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__is_external,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__falls_on,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__right_angle,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_28,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__angle,7
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__straight_line,5
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__are_alternate_angle__angle_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__is_opposite_to_angle__angle_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__is_on_the_same_part_angle__angle__straight_line_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__is_internal_angle__straight_line__straight_line_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__is_external_angle__straight_line__straight_line_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__falls_on_straight_line__straight_line_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__corresponding_angle__angle_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#relation_instance__are_parallel_straight_line__straight_line_,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__are_alternate,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__is_opposite_to,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__is_on_the_same_part,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__is_internal,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__is_external,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__falls_on,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__corresponding,1
https://www.foom.com/core#proposition_29,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#concept__finite_straight_line,4
https://www.foom.com/core#proposition_3,https://www.foom.com/core#operation_instance__subtract_finite_straight_line__finite_straight_line___finite_straight_line,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#relation_instance__unequal_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#relation_instance__smaller_than_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#concept__subtract,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#concept__unequal,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#concept__smaller_than,1
https://www.foom.com/core#proposition_3,https://www.foom.com/core#concept__greater_than,1
https://www.foom.com/core#proposition_30,https://www.foom.com/core#relation_instance__are_parallel_straight_line__straight_line_,1
https://www.foom.com/core#proposition_30,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_30,https://www.foom.com/core#concept__straight_line,1
https://www.foom.com/core#proposition_31,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proposition_31,https://www.foom.com/core#operation_instance__conduct_parallel_straight_line__straight_line__point___straight_line,1
https://www.foom.com/core#proposition_31,https://www.foom.com/core#relation_instance__are_parallel_straight_line__straight_line_,1
https://www.foom.com/core#proposition_31,https://www.foom.com/core#concept__conduct_parallel,1
https://www.foom.com/core#proposition_31,https://www.foom.com/core#concept__point,1
https://www.foom.com/core#proposition_31,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__triangle,2
https://www.foom.com/core#proposition_32,https://www.foom.com/core#operation_instance__produce_side_of_triangle___finite_straight_line,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#relation_instance__is_opposite_to_angle__angle_,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#relation_instance__is_internal_angle__triangle_,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#relation_instance__is_external_angle__triangle_,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__produce,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__is_opposite_to,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__is_internal,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__is_external,1
https://www.foom.com/core#proposition_32,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_33,https://www.foom.com/core#concept__finite_straight_line,3
https://www.foom.com/core#proposition_33,https://www.foom.com/core#relation_instance__are_parallel_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_33,https://www.foom.com/core#relation_instance__joining_on_the_same_part_finite_straight_line__finite_straight_line__finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_33,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_33,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_33,https://www.foom.com/core#concept__joining_on_the_same_part,1
https://www.foom.com/core#proposition_33,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__diameter,2
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__cut_into_two_halves,2
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__is_opposite_to,2
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__side,2
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proposition_34,https://www.foom.com/core#relation_instance__cut_into_two_halves_diameter__angle_,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#relation_instance__is_opposite_to_side__side_,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#relation_instance__is_opposite_to_angle__angle_,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#relation_instance__equals_side__side_,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#relation_instance__cut_into_two_halves_diameter__parallelogram_,1
https://www.foom.com/core#proposition_34,https://www.foom.com/core#concept__parallelogram,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__parallelogram,3
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__is_placed_on,2
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proposition_35,https://www.foom.com/core#relation_instance__are_parallel_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#relation_instance__is_placed_on_straight_line__parallelogram_,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#relation_instance__is_placed_on_base_of_parallelogram__parallelogram_,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#relation_instance__equals_parallelogram__parallelogram_,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#relation_instance__are_same_straight_line__straight_line_,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__are_parallel,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__base_of_parallelogram,1
https://www.foom.com/core#proposition_35,https://www.foom.com/core#concept__equals,1
